body
"['министр', 'образование', 'и', 'наука', 'россия', 'ольга', 'васильев', 'заявлять', 'о', 'возвращение', 'в', 'школьный', 'программа', 'предмет', 'астрономия', 'по', 'она', 'слово', 'школьный', 'программа', 'мочь', 'изменяться', 'уже', 'в', 'следующий', 'год', 'сообщать', 'тасс?', 'с', 'этот', 'год', 'мы', 'сложно', 'возвращать', 'со', 'следующий', 'она', 'быть', 'включать', 'сказать', 'министр', 'отвечать', 'на', 'вопрос', 'когда', 'именно', 'астрономия', 'появляться', 'в', 'школьный', 'программа', 'также', 'она', 'добавлять', 'что', 'специально', 'разрабатываться', 'новый', 'учебник', 'не', 'быть', 'по', 'астрономия', 'у', 'мы', 'быть', 'хороший', 'учебник', 'но', 'то', 'что', 'они', 'быть', 'дополняться', 'и', 'меняться', 'это', 'безусловно', 'заключать', 'ольга', 'васильев', 'часы', 'какой', 'предмет', 'заменять', 'или', 'сокращать', 'в', 'школьный', 'программа', 'решение', 'о', 'возвращение', 'астрономия', 'пока', 'не', 'сообщаться', 'напоминать', 'что', 'предмет', 'быть', 'убирать', 'из', 'школьный', 'программа', 'в', 'год']"
"['в', 'ижевск', 'завершаться', 'работа', 'по', 'ремонт', 'объект', 'улично-дорожный', 'сеть', 'в', 'год', 'из', 'средство', 'дорожный', 'фонд', 'республика', 'на', 'этот', 'цель', 'быть', 'направлять', 'млн??} рублей{рубль', 'в', 'тот', 'число', 'млн??} рублей{рубль', 'из', 'бюджет', 'ижевск', 'сообщать', 'информационный', 'аналитический', 'управление', 'администрация', 'ижевск', 'весна', 'год', 'быть', 'сформировывать', 'и', 'утверждать', 'титульный', 'список', 'объект', 'по', 'ремонт', 'улично-дорожный', 'сеть', 'город', 'ижевск', 'включать', 'в', 'себя', 'много', 'объект', 'в', 'настоящий', 'время', 'проводить', 'ремонт', 'почти', 'на', 'весь', 'этот', 'объект', 'без', 'ремонт', 'оставаться', 'лишь', 'последний', 'объект', 'переулок', 'спартаковский', 'на', 'этот', 'участок', 'город', 'ижводоканал?', 'выполнять', 'работа', 'по', 'прокладка', 'водопровод', 'асфальтовый', 'покрытие', 'в', 'переулок', 'быть', 'укладывать', 'до', 'октябрь', 'на', 'год', 'запланировать', 'работа', 'по', 'водоотведение', 'на', 'улица', 'партизанский', 'дефект', 'на', 'этот', 'дорога', 'пока', 'устраняться', 'инертный', 'материал', 'в', 'зимний', 'время', 'движение', 'по', 'улица', 'быть', 'открыто', 'за', 'счет', 'средство', 'федеральный', 'бюджет', 'выполнять', 'также', 'ремонт', 'дорога', 'по', 'улица', 'бородин', 'от', 'м', 'горький', 'до', 'милиционный', 'улица', 'коммунар', 'от', 'наговицын', 'до', 'ленин', 'улица', 'ленин', 'от', 'коммунар', 'до', 'улица', 'камбарский', 'и', 'улица', 'карл', 'маркс', 'от', 'карл', 'либкнехт', 'до', 'переулок', 'ястребовский', 'на', 'общий', 'сумма', 'млн??} руб{руб']"
"['крупный', 'в', 'мир', 'радиотелескоп', 'FAST??} запущен{запускать', 'в', 'эксплуатация', 'в', 'китайский', 'провинция', 'гуйчжоу?', 'на', 'юго-запад', 'страна', 'передавать', 'newsru??}.com{com??}. Ожидается{ожидаться', 'что', 'высокочувствительный', 'телескоп', 'помогать', 'в', 'поиск', 'неземной', 'жизнь', 'изучение', 'темный', 'материя', 'и', 'эволюция', 'галактика', 'диаметр', 'телескоп', 'составлять', 'метр', 'площадь', 'гигант', 'равняться', 'суммарный', 'площадь', 'футбольный', 'поле', 'а', 'каждый', 'из', 'отражатель', 'мочь', 'корректировать', 'положение', 'с', 'точность', 'до', 'миллиметр', 'FAST??} в{в', 'полтора', 'раз', 'превосходить', 'по', 'размер', 'предыдущий', 'рекордсмен', 'радиотелескоп', 'обсерватория', 'аресибо?', 'располагать', 'в', 'пуэрто?', 'рико', 'диаметр', 'который', 'составлять', 'метр', 'объект', 'обходиться', 'китай', 'в', 'млн??} долларов{доллар', 'тысяча', 'человек', 'жить', 'в', 'радиус', 'пять', 'километр', 'от', 'радиотелескоп', 'быть', 'переселять', 'для', 'они', 'быть', 'построить', 'дом', 'в', 'два', 'новый', 'поселение']"
"['завьяловский', 'районный', 'больница', 'побеждать', 'в', 'региональный', 'этап', 'всероссийский', 'конкурс', 'российский', 'организация', 'высокий', 'социальный', 'эффективность', 'как', 'сообщать', 'пресс-служба', 'минздрав', 'удмуртия', 'жюри', 'оценивать', 'опыт', 'российский', 'организация', 'добиваться', 'высокий', 'социальный', 'эффективность', 'в', 'решение', 'социальный', 'задача', 'содействие', 'развитие', 'форма', 'социальный', 'партнерство', 'в', 'организация', 'работа', 'участник', 'конкурс', 'оценивать', 'по', 'несколько', 'показатель', 'состояние', 'условие', 'труд', 'производственный', 'травматизм', 'и', 'профессиональный', 'заболеваемость', 'организация', 'охрана', 'труд', 'реализация', 'мероприятие', 'направлять', 'на', 'профилактика', 'несчастный', 'случай', 'и', 'профессиональный', 'заболевание', 'обеспеченность', 'работник', 'средство', 'индивидуальный', 'защита', 'наличие', 'санитарно-бытовой', 'и', 'лечебный', 'профилактический', 'обслуживание', 'финансирование', 'мероприятие', 'по', 'улучшение', 'условие', 'и', 'охрана', 'труд', 'по', 'итог', 'конкурс', 'завяьловский?', 'районный', 'больница', 'признавать', 'победитель', 'в', 'номинация', 'за', 'сокращение', 'производственный', 'травматизм', 'и', 'профессиональный', 'заболеваемость', 'в', 'организация', 'непроизводственный', 'сфера', 'и', 'номинировать?', 'для', 'участие', 'в', 'федеральный', 'этап', 'всероссийский', 'конкурс', 'российский', 'организация', 'высокий', 'социальный', 'эффективность', 'автор', 'марина', 'цветухина?']"
"['накануне', 'сентябрь', 'состояться', 'организационный', 'сессия', 'совет', 'депутат', 'якшур-бодьинский', 'район', 'глава', 'избирать', 'андрей', 'леконцев', 'сообщать', 'пресс-служба', 'глава', 'и', 'правительство', 'удмуртия', 'его', 'кандидатура', 'предлагать', 'депутат', 'от', 'единый', 'россия', 'андрей', 'леконцев', 'до', 'это', 'занимать', 'должность', 'руководитель', 'районный', 'администрация', 'другой', 'кандидатура', 'представлять', 'не', 'быть', 'на', 'должность', 'председатель', 'районный', 'совет', 'фракция', 'партия', 'единый', 'россия', 'предлагать', 'сергей', 'поторочин?', 'за', 'экс', 'глава', 'якшур-бодьинский', 'район', 'проголосовать', 'народный', 'избранник', 'из', 'глава', 'удмуртия', 'александр', 'соловьев', 'принимать', 'участие', 'в', 'сессия', 'поздравлять', 'сергей', 'поторочин?', 'и', 'андрей', 'леконцев', 'с', 'избрание', 'и', 'высказывать', 'ряд', 'пожелание', 'он', 'отмечать', 'что', 'в', 'последний', 'год', 'район', 'серьезно', 'сдавать', 'позиция', 'в', 'сельский', 'хозяйство', 'бывший', 'руководитель', 'территория', 'упускать', 'этот', 'сфера', 'из', 'зона', 'свой', 'внимание', 'глава', 'республика', 'призывать', 'депутат', 'работать', 'согласованно', 'во', 'благо', 'интерес', 'житель', 'район', 'также', 'организационный', 'сессия', 'проходить', 'в', 'камбарский', 'каракулинский', 'и', 'ярский', 'район', 'глава', 'камбарский', 'район', 'вновь', 'избирать', 'александр', 'поддубский?', 'руководитель', 'каракулинский', 'район', 'оставаться', 'сергей', 'русинов', 'а', 'ярский', 'район', 'снова', 'возглавлять', 'тамара', 'уткин', 'сегодня', 'сентябрь', 'на', 'организационный', 'сессия', 'собираться', 'вавожский', 'депутат']"
"['комиссия', 'удмуртский', 'уфас?', 'россия', 'быть', 'принимать', 'решение', 'о', 'нарушение', 'некоммерческий', 'унитарный', 'организация', 'фонд', 'капитальный', 'ремонт', 'общий', 'имущество', 'в', 'многоквартирный', 'дом', 'в', 'удмуртский', 'республика', 'антимонопольный', 'законодательство', 'сообщать', 'пресс-служба', 'ведомство', 'неравнодушный', 'гражданин', 'сообщать', 'о', 'нарушение', 'фонд', 'капитальный', 'ремонт', 'положение', 'часть', 'статья', 'закон', 'о', 'защита', 'конкуренция', 'при', 'проведение', 'конкурс', 'по', 'выбор', 'подрядный', 'организация', 'по', 'капитальный', 'ремонт', 'общий', 'имущество', 'в', 'многоквартирный', 'дом', 'в', 'глазов', 'и', 'воткинск', 'при', 'рассмотрение', 'заявление', 'быть', 'устанавливать', 'что', 'фонд', 'при', 'проведение', 'конкурс', 'не', 'опубликовывать', 'смета', 'проектный', 'ведомость', 'дефектный', 'ведомость', 'из', 'который', 'можно', 'быть', 'бы', 'устанавливать', 'объем', 'работа', 'подлежать', 'к', 'выполнение', 'при', 'проведение', 'капремонт', 'отсутствие', 'перечень', 'работа', 'не', 'позволять', 'потенциальный', 'участник', 'рассчитать', 'цена', 'а', 'житель', 'дом', 'в', 'дальнейший', 'невозможно', 'контролировать', 'проведение', 'ремонт', 'в', 'итог', 'удмуртский', 'уфас?', 'россия', 'быть', 'возбуждать', 'дело', 'по', 'признак', 'нарушение', 'часть', 'статья', 'закон', 'о', 'защита', 'конкуренция', 'проводить', 'конкурс', 'по', 'выбор', 'подрядный', 'организация', 'для', 'проведение', 'капитальный', 'ремонт', 'в', 'отсутствие', 'перечень', 'работа', 'подлежать', 'к', 'выполнение', 'быть', 'признавать', 'незаконный', 'в', 'связь', 'с', 'что', 'фонд', 'быть', 'выдавать', 'предписание']"
"['бывший', 'муж', 'из', 'ревность', 'поджигать', 'дом', 'свой', 'экс', 'супруга', 'в', 'удмуртия', 'по', 'сообщение', 'пресс-служба', 'мвд', 'по', 'республика', 'летний', 'ранее', 'судить', 'безработный', 'обливать', 'постройка', 'бензин', 'и', 'совершать', 'поджог', 'ущерб', 'составлять', 'тысяча', 'рубль', 'сотрудник', 'межмуниципальный', 'отдел', 'мвд', 'россия', 'воткинский', 'подозреваемый', 'задерживать', 'по', 'факт', 'поджог', 'возбуждать', 'уголовный', 'дело', 'дело', 'по', 'признак', 'преступление', 'предусмотренный', 'ст', 'ук', 'рф', 'умышленный', 'уничтожение', 'или', 'повреждение', 'имущество', 'санкция', 'статья', 'предусматривать', 'наказание', 'в', 'вид', 'лишение', 'свобода', 'на', 'срок', 'до', 'год']"
"['завтра', 'сентябрь', 'в', 'республиканский', 'клинико', 'диагностический', 'центр', 'проходить', 'прямой', 'телефонный', 'линия', 'посвящать', 'вопрос', 'профилактика', 'сердечно-сосудистый', 'заболевание', 'задавать', 'вопрос', 'и', 'получать', 'ответ', 'на', 'интересовать', 'вопрос', 'весь', 'желающий', 'смочь', 'по', 'номер', 'с', 'до', 'сейчас', 'сердечно-сосудистый', 'заболевание', 'главный', 'причина', 'смертность', 'в', 'мир', 'ежегодно', 'они', 'уносить', 'более', 'миллион', 'человеческий', 'жизнь', 'фактор', 'риск', 'возникновение', 'сердечно-сосудистый', 'заболевание', 'и', 'инсульт', 'включать', 'повышенный', 'кровяной', 'давление', 'уровень', 'холестерин', 'и', 'глюкоза', 'в', 'кровь', 'курение', 'недостаточный', 'потребление', 'овощ', 'и', 'фрукт', 'ожирение', 'и', 'гиподинамия', 'случай', 'преждевременный', 'смерть', 'от', 'инфаркт', 'и', 'инсульт', 'предотвратимый?', 'если', 'вести', 'здоровый', 'образ', 'жизнь', 'контролировать', 'употребление', 'табак', 'питание', 'и', 'физический', 'активность', 'кстати', 'сентябрь', 'на', 'предприятие', 'республика', 'в', 'оао', 'удмуртнефть', 'доао?', 'спецгазавтотранс?', 'муп?', 'ижгорэлектротранс?', 'завершаться', 'акция', 'неделя', 'здоровый', 'сердце', 'приурочивать', 'к', 'всемирный', 'день', 'сердце', 'в', 'этот', 'день', 'человек', 'трудоспособный', 'возраст', 'узнавать', 'о', 'способ', 'профилактика', 'заболевание', 'система', 'кровообращение', 'в', 'программа', 'включать', 'мероприятие', 'по', 'информирование', 'работник', 'о', 'профилактика', 'сердечно-сосудистый', 'заболевание', 'проведение', 'скрининговый?', 'обследование', 'и', 'анкетирование', 'мотивация', 'к', 'повышение', 'двигательный', 'активность', 'и', 'рациональный', 'питание', 'напоминать', 'всемирный', 'день', 'сердце', 'World??} Heart{Heart??} Day{Day??}) отмечается{отмечаться', 'ежегодно', 'сентябрь', 'впервые', 'организовывать', 'в', 'год', 'по', 'инициатива', 'всемирный', 'федерация', 'сердце', 'этот', 'акция', 'поддерживать', 'всемирный', 'организация', 'здравоохранение', 'воз', 'юнеско', 'и', 'другой', 'значимый', 'организация', 'появление', 'новый', 'дата', 'в', 'календарь', 'помогать', 'повышать', 'осознание', 'в', 'общество', 'опасность', 'вызывать', 'эпидемия', 'сердечно-сосудистый', 'заболевание', 'а', 'также', 'активизировать', 'профилактика', 'в', 'отношение', 'ишемический', 'болезнь', 'и', 'мозговой', 'инсульт', 'среди', 'весь', 'группа', 'население', 'всемирный', 'федерация', 'сердце', 'проводить', 'мероприятие', 'более', 'чем', 'в', 'страна', 'в', 'программа', 'день', 'сердце', 'входить', 'массовый', 'проверка', 'здоровье', 'публичный', 'лекция', 'спектакль', 'научный', 'форум', 'выставка', 'концерт', 'фестиваль', 'организованный', 'прогулка', 'и', 'спортивный', 'состязание', 'автор', 'марина', 'цветухина?']"
"['накануне', 'сентябрь', 'в', 'ижевск', 'быть', 'сбивать', 'пешеход', 'в', 'тот', 'число', 'девочка', 'год', 'рождение', 'в', 'оба', 'случай', 'они', 'переходить', 'дорога', 'нарушать', 'правило', 'сообщать', 'ый??} отдел{отдел', 'угибдд?', 'по', 'удмуртия', 'около', 'напротив', 'дом', 'а', 'по', 'улица', 'ленин', 'водитель', 'автомобиль', 'ваз', 'мужчина', 'год', 'рождение', 'наезжать', 'на', 'пожилой', 'женщина', 'год', 'рождение', 'она', 'переходить', 'проезжий', 'часть', 'по', 'регулируемый', 'пешеходный', 'переход', 'но', 'на', 'запрещать', 'сигнал', 'светофор', 'в', 'результат', 'дтп', 'пешеход', 'с', 'травма', 'госпитализировать', 'еще', 'один', 'дтп', 'происходить', 'около', 'напротив', 'дом', 'по', 'улица', 'промышленный', 'водитель', 'автомобиль', 'Hyundai??} Solaris{Solaris??}» - мужчина{мужчина', 'год', 'рождение', 'сбивать', 'пешеход', 'девочка', 'год', 'рождение', 'переходить', 'проезжий', 'часть', 'дорога', 'вне', 'пешеходный', 'переход', 'в', 'результат', 'дтп', 'ребенок', 'получать', 'травма', 'госавтоинспекция', 'обращаться', 'к', 'пешеход', 'c??} просьбой{просьба', 'быть', 'предельно', 'внимательный', 'неукоснительно', 'соблюдать', 'правило', 'переход', 'через', 'дорога', 'не', 'торопиться', 'и', 'не', 'перебегать', 'улица', 'на', 'запрещать', 'сигнал', 'светофор', 'родитель', 'необходимо', 'регулярно', 'напоминать', 'ребенок', 'об', 'основной', 'правило', 'безопасность', 'дорожный', 'движение', 'и', 'личный', 'пример', 'показывать', 'как', 'нужно', 'вести', 'себя', 'на', 'улица']"
"['преступление', 'связывать', 'с', 'незаконный', 'оборот', 'оружие', 'зарегистрировать', 'в', 'удмуртия', 'с', 'начало', 'год', 'сообщать', 'пресс-служба', 'мвд', 'по', 'республика', 'из', 'они', 'факт', 'незаконный', 'приобретение', 'сбыт', 'хранение', 'ношение', 'перевозка', 'оружие', 'факт', 'хищение', 'факт', 'изготовление', 'один', 'факт', 'небрежный', 'хранение', 'огнестрельный', 'оружие', 'количество', 'зарегистрировать', 'преступление', 'совершенный', 'с', 'использование', 'и', 'применение', 'огнестрельный', 'оружие', 'боеприпасы', 'взрывчатый', 'вещество', 'и', 'взрывной', 'устройство', 'составлять', 'факт', 'заместитель', 'начальник', 'отдел', 'управление', 'уголовный', 'розыск', 'мвд', 'по', 'удмуртия', 'андрей', 'григорьев', 'из', 'они', 'факт', 'незаконный', 'охота', 'факт', 'угроза', 'убийство', 'разбойный', 'нападение', 'факт', 'причинение', 'тяжкий', 'вред', 'здоровье', 'к', 'уголовный', 'ответственность', 'привлекать', 'лицо', 'всего', 'в', 'год', 'правоохранительный', 'орган', 'республика', 'из', 'незаконный', 'оборот', 'быть', 'изымать', 'единица', 'оружие', 'из', 'они', 'единица', 'гладкоствольный', 'единица', 'нарезной', 'самодельный', 'единица', 'нарезной', 'ссо?', 'единица', 'нарезной', 'боевой', 'гладкоствольный', 'соо?', 'единица', 'гладкоствольный', 'самодельный', 'орудие', 'единица', 'газовый', 'оружие', 'кроме', 'то', 'изымать', 'патрон', 'шт??} взрывных{взрывной', 'устройство', 'более', 'кг', 'взрывчатый', 'вещество']"
